Order,Family,Family_English_name,Scientific_name,English_name_AviList,Range,IUCN_Red_List_Category,Species_code_Cornell_Lab
Procellariiformes,Diomedeidae,Albatrosses,Phoebastria albatrus,Short-tailed Albatross,breeds Torishima (Izu Islands) and Senkaku Islands; ranges through North Pacific,VU,shtalb
Procellariiformes,Diomedeidae,Albatrosses,Diomedea sanfordi,Northern Royal Albatross,"breeds mostly Sisters and Forty Fours (Chatham Islands), also Otago Peninsula of southeastern South Island (New Zealand); ranges all southern temperate and subantarctic oceans, mostly Pacific",EN,royalb3
Procellariiformes,Diomedeidae,Albatrosses,Diomedea epomophora,Southern Royal Albatross,breeds Enderby Island (Auckland Islands) and Campbell Islands (New Zealand); ranges all south temperate and subantarctic oceans,VU,royalb2
Procellariiformes,Diomedeidae,Albatrosses,Diomedea exulans,Snowy Albatross,"breeds high-latitude islands of South Georgia, Prince Edward, Crozet, Heard, Kerguelen, and Macquarie islands; ranges all southern oceans",VU,wanalb1
Procellariiformes,Diomedeidae,Albatrosses,Diomedea dabbenena,Tristan Albatross,breeds Inaccessible and Gough islands (Tristan da Cunha group); ranges subtropical and temperate southern Atlantic Ocean,CR,wanalb3
Procellariiformes,Diomedeidae,Albatrosses,Diomedea antipodensis,Antipodean Albatross,,EN,antalb1
Procellariiformes,Diomedeidae,Albatrosses,Diomedea amsterdamensis,Amsterdam Albatross,breeds Amsterdam Island (French subantarctic islands); ranges mainly south Indian Ocean,EN,wanalb5
Procellariiformes,Diomedeidae,Albatrosses,Phoebetria palpebrata,Light-mantled Albatross,breeds circumpolar subantarctic islands; ranges through subantarctic and Antarctic oceans,NT,limalb1
Procellariiformes,Diomedeidae,Albatrosses,Phoebetria fusca,Sooty Albatross,breeds temperate zone islands of South Atlantic and south Indian oceans; ranges through temperate zone of those oceans,EN,sooalb1
Procellariiformes,Diomedeidae,Albatrosses,Thalassarche chlororhynchos,Atlantic Yellow-nosed Albatross,breeds Tristan da Cunha and Gough islands; ranges southern oceans,EN,yenalb2
Procellariiformes,Diomedeidae,Albatrosses,Thalassarche carteri,Indian Yellow-nosed Albatross,breeds on southern Indian Ocean islands; ranges mainly southern Indian Ocean between Tropic of Capricorn and Subtropical Convergence,EN,yenalb3
Procellariiformes,Diomedeidae,Albatrosses,Thalassarche chrysostoma,Grey-headed Albatross,breeds circumpolar high southern latitudes; ranges southern oceans mostly south of South Polar Front,EN,gyhalb
Procellariiformes,Diomedeidae,Albatrosses,Thalassarche melanophris,Black-browed Albatross,,NE,bkbalb
Procellariiformes,Diomedeidae,Albatrosses,Thalassarche bulleri,Buller's Albatross,,NT,bulalb2
Procellariiformes,Diomedeidae,Albatrosses,Thalassarche cauta,Shy Albatross,,NE,whcalb1
Procellariiformes,Diomedeidae,Albatrosses,Thalassarche salvini,Salvin's Albatross,"breeds mostly Bounty Islands, a few in Snares and Crozet islands; ranges to temperate and subtropical waters off southeastern Australia, western South America, and southern Africa",VU,salalb1
Procellariiformes,Diomedeidae,Albatrosses,Thalassarche eremita,Chatham Albatross,breeds Pyramid Rock (Chatham Islands); ranges in Humboldt and Magellanic currents off southern Peru and Chile,VU,shyalb2
Procellariiformes,Oceanitidae,Southern Storm Petrels,Oceanites oceanicus,Wilson's Storm Petrel,,LC,wispet
Procellariiformes,Oceanitidae,Southern Storm Petrels,Oceanites pincoyae,Pincoya Storm Petrel,"known only from waters near Chiloé Island (Reloncavi Sound and the Chacao Channel), Chile",DD,pumstp1
Procellariiformes,Oceanitidae,Southern Storm Petrels,Oceanites gracilis,Elliot's Storm Petrel,,DD,wvspet1
Procellariiformes,Oceanitidae,Southern Storm Petrels,Nesofregetta fuliginosa,Polynesian Storm Petrel,"now breeds on predator-free islands mainly in Line, Marquesas, Gambier, Austral, and Easter Island groups, formerly much more widespread, including westward to New Caledonia, Vanuatu, Fiji, and Samoa",EN,pospet1
Procellariiformes,Oceanitidae,Southern Storm Petrels,Garrodia nereis,Grey-backed Storm Petrel,"breeds circumpolar subantarctic islands in Falklands, South Georgia, Gough (Atlantic), Crozet and Kerguelen (Indian Ocean), Macquarie (few; Australia), Chatham, Antipodes, and Auckland (New Zealand); ranges mainly between Antarctic and Subantarctic convergences, north to southern Tasman Sea and about 35°S",LC,gybstp1
Procellariiformes,Oceanitidae,Southern Storm Petrels,Pelagodroma marina,White-faced Storm Petrel,,LC,wfspet
Procellariiformes,Oceanitidae,Southern Storm Petrels,Fregetta grallaria,White-bellied Storm Petrel,,LC,wbspet1
Procellariiformes,Oceanitidae,Southern Storm Petrels,Fregetta maoriana,New Zealand Storm Petrel,"breeds Little Barrier Island (northern North Island, New Zealand); ranges to seas off southeastern Australia and Fiji",CR,nezstp1
Procellariiformes,Oceanitidae,Southern Storm Petrels,Fregetta lineata,New Caledonian Storm Petrel,breeds New Caledonia; ranges from the Coral Sea eastward to Samoa and the Marquesas,DD,necstp1
Procellariiformes,Oceanitidae,Southern Storm Petrels,Fregetta tropica,Black-bellied Storm Petrel,,LC,bbspet1
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates pelagicus,European Storm Petrel,,LC,bripet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates furcatus,Fork-tailed Storm Petrel,,LC,ftspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates jabejabe,Cape Verde Storm Petrel,"breeds in winter on Cape Verde Islands; present all year around Cape Verde Islands, and extent of at-sea range unknown, possibly to eastern North America",LC,cavstp1
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates castro,Band-rumped Storm Petrel,"breeds in Atlantic Ocean on Macaronesian and Berlengas islands of western Atlantic, islets near St. Helena and Ascension islands, in Pacific off central Japan, Kauai, and the Galapagos; ranges in Atlantic to Gulf Stream, Gulf of Mexico, western Africa and Gulf of Guinea, in North Pacific, seas off Japan, near main Hawaiian Islands, and coasts of southern Central America to northwestern South America and westward to Marquesas",LC,barpet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates monteiroi,Monteiro's Storm Petrel,"breeds in summer on Azores; present Azores mainly April-August, and extent of at-sea range unknown, possibly to eastern North America",VU,monstp1
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates melania,Black Storm Petrel,"breeds islands off California and Baja California, including Gulf of California, from Channel Islands southward to Islas de San Benito (off central Baja California); ranges coastal waters northward to central California and southward to northern Peru",LC,bkspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates markhami,Markham's Storm Petrel,"breeds off Paracas Peninsula (southern Peru) and Atacama Desert to mountains 50 km inland between Arica and Iquique (northern Chile); ranges east-central Pacific to coasts of southern Mexico, Galápagos, and central Chile",NT,maspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates microsoma,Least Storm Petrel,breeds Islas San Benito (central Baja California) and islands in Gulf of California; ranges coastal waters from southern California to Ecuador,LC,lsspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates tethys,Wedge-rumped Storm Petrel,,LC,wrspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates hornbyi,Ringed Storm Petrel,"breeds Atacama Desert, mostly in mountains well inland (northern Chile); ranges Humboldt Current of southern Ecuador to north-central Chile",NT,rispet1
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates homochroa,Ashy Storm Petrel,"breeds islands off California and northern Baja California, from Mendocino County (northwestern California) patchily southward to Isla Todos Santos (northwestern Baja California); ranges coastal California Current to northern California (including Monterey Bay) and north-central Baja California",EN,asspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates tristrami,Tristram's Storm Petrel,"breeds Izu, Bonin, and formerly Volcano Islands (southern Japan), and Northwestern Hawaiian Islands; ranges eastern coastal waters of Japan and eastward to Kauai (Hawaii)",LC,trspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates monorhis,Swinhoe's Storm Petrel,"breeds mainly islands off Japan, also islets off southeastern Russia, Korean Peninsula, eastern China, and Taiwan; ranges through eastern Indonesian Archipelago to southern India and Sri Lanka, Arabian Sea, and off northeastern African coast; recent records from Atlantic Ocean and Mediterranean",NT,swspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates matsudairae,Matsudaira's Storm Petrel,"breeds Volcano Islands (far southern Japan); disperses westward to Arabian Sea, Seychelles, and off eastern African coast, eastward to western Micronesia, seas of eastern Indonesia, and off northwestern Australia",VU,maspet2
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates macrodactylus,Guadalupe Storm Petrel,"formerly bred Guadalupe Island (Mexico); probably extinct, last reported 1912",CR (PE),guspet
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates socorroensis,Townsend's Storm Petrel,summer breeder on islets off Guadalupe Island (western Mexico); ranges in eastern Pacific north to southern California and southward to ca. 10°N,EN,leastp5
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates cheimomnestes,Ainley's Storm Petrel,"winter breeder on islets off Guadalupe Island (western Mexico); nonbreeding range poorly known, but apparently disperses southward in eastern Pacific, at least as far as the Galapagos",VU,leastp2
Procellariiformes,Hydrobatidae,Northern Storm Petrels,Hydrobates leucorhous,Leach's Storm Petrel,,VU,lcspet
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Pagodroma nivea,Snow Petrel,,LC,snopet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Thalassoica antarctica,Antarctic Petrel,"breeds Antarctic islets, coasts and mountains to 350 km inland; ranges Southern Ocean mostly near ice, south of Antarctic Convergence",LC,antpet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Daption capense,Pintado Petrel,,LC,cappet
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Macronectes giganteus,Southern Giant Petrel,"breeds islands and coasts of Antarctica to Heard (Indian Ocean) and Macquarie islands (Australia), and off southern Chile and Argentina; ranges coasts and open water of all southern oceans and cold currents, often south of Antarctic Convergence",LC,angpet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Macronectes halli,Northern Giant Petrel,"breeds islands north of Antarctic Convergence from South Georgia to Macquarie (southeast of Australia) and Stewart, Chatham, Antipodes, Auckland, and Campbell islands (New Zealand); ranges coasts and open water of all southern oceans, mostly north of Antarctic Convergence",LC,norgip1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Fulmarus glacialoides,Southern Fulmar,"circumpolar in Antarctic, breeding islets and coast of Antarctica; ranges southern oceans from pack-ice to Humboldt Current off Chile and Peru",LC,souful1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Fulmarus glacialis,Northern Fulmar,,LC,norful
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Bulweria bifax,Olson's Petrel,formerly St. Helena Island (South Atlantic); extinct,EX,sshpet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Bulweria bulwerii,Bulwer's Petrel,"breeds Azores to Cape Verde Islands, Round Island (off Mauritius), Bonin Islands (southern Japan), islands off southern China, Kiribati, Marquesas, Northwestern and main Hawaiian islands, including Johnson Atoll; ranges widely in Atlantic, reaching western Africa, widely in tropical Indian Ocean from Mascarenes eastward to New Guinea and northern Australia, and through tropical Pacific",LC,bulpet
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Bulweria fallax,Jouanin's Petrel,"breeds Socotra (Yemen) and Halaaniyat islands (Oman); ranges mainly northwestern Indian Ocean, including gulfs of Aden and Oman, off eastern Africa to waters of Seychelles and Mascarenes, eastward to western India and off northwestern Australia",NT,joupet
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Pseudobulweria macgillivrayi,Fiji Petrel,probably breeds Gau Island (central Fiji); distribution at sea unknown but recorded in Fiji waters,CR,fijpet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Pseudobulweria aterrima,Mascarene Petrel,"breeds montane Réunion (Mascarenes); formerly also Rodrigues, where extirpated; ranges adjacent Indian Ocean to Seychelles, Arabian Sea, Bay of Bengal, and Timor Sea (off western Australia)",CR,maspet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Pseudobulweria rostrata,Tahiti Petrel,,NT,tahpet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Pseudobulweria becki,Beck's Petrel,"likely breeds montane southern New Ireland (Bismarck Archipelago); ranges eastern Bismarck Archipelago, widely in Solomon Islands, and Vanuatu; also recorded Cenderawasih Bay (northern New Guinea) and north-central Moluccas",CR,becpet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Procellaria westlandica,Westland Petrel,breeds coastal foothills of western South Island (New Zealand); ranges to southeastern Australian waters and Humboldt Current from northern Chile southward to Cape Horn,EN,wespet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Procellaria cinerea,Grey Petrel,"breeds islets of south temperate and subantarctic oceans from Inaccessible and Gough (Atlantic) to Macquarie Island (southeast of Australia), Campbell and Antipodes islands (south of New Zealand); ranges circumpolar subantarctic waters",NT,grapet
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Procellaria aequinoctialis,White-chinned Petrel,"breeds islets of south temperate and subantarctic oceans north of Antarctic Convergence from Falkland Islands to southern outlying islands of New Zealand; ranges widely in southern oceans, to southern coasts of southern continents and subantarctic islands",VU,whcpet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Procellaria conspicillata,Spectacled Petrel,"breeds Inaccessible Island (Tristan da Cunha); ranges to coast of southern Brazil to northern Argentina, and to southwestern Africa",VU,spepet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Procellaria parkinsoni,Black Petrel,"breeds Little and Great Barrier islands (off North Island, New Zealand); ranges to southeastern offshore Australian waters and east-central Pacific off Mexico southward to Ecuador",VU,parpet1
Procellariiformes,Procellariidae,"Petrels, Shearwaters, and Diving Petrels",Calonectris leucomelas,Streaked Shearwater,"breeds coastal islands from Russian Far East, Korean Peninsula, and Japan to islands off western Taiwan; ranges western Pacific to Philippines, Indonesia, and northern Australia eastward through Melanesia to Micronesia",NT,strshe
